Hotel Name,Adress,City&State,Zip Code,Room counts,links
San Luis Resort 1634-penthouse 1634,5220 Seawall Blvd. #1634," Galveston, TX", 77551,4 rooms,"https://www.hotels.com/ho2435098976/san-luis-resort-1634-penthouse-1634-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201511000&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76065593"""
Seascape 1110-parrot Paradise,Galveston," TX,", TX,4 rooms,"https://www.hotels.com/ho2435100736/seascape-1110-parrot-paradise-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201511000&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76065648"""
Sea-turtle 302 - Lovely 2br Beach Condo With Resort Amenities! Walk To Beach! 2 Bedroom Condo by Redawning,3506 Cove View Boulevard," Galveston, TX", 77554,4 rooms,"https://www.hotels.com/ho2256857024/sea-turtle-302-lovely-2br-beach-condo-with-resort-amenities-walk-to-beach-2-bedroom-condo-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201511001&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=70495532"""
The Ocean Aire,13102 John Reynolds Road," Galveston, TX", 77554,6 rooms,"https://www.hotels.com/ho2435105056/the-ocean-aire-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201511001&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;neighborhoodId=553248635976469786&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76065783"""
Family Tides,Galveston," TX,", TX,5 rooms,"https://www.hotels.com/ho2434174432/family-tides-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201511001&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76036701"""
Seascape 1220-seaside Fun,Galveston," TX,", TX,5 rooms,"https://www.hotels.com/ho2435100768/seascape-1220-seaside-fun-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201511001&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76065649"""
No Agenda Hacienda,22905 Fresca Drive," Galveston, TX", 77554,5 rooms,"https://www.hotels.com/ho2434467968/no-agenda-hacienda-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201511001&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76045874"""
Octopus Gardens Private Boardwalk to the Beach Great Gulf Views,Galveston," TX,", TX,3 rooms,"https://www.hotels.com/ho2453462112/octopus-gardens-private-boardwalk-to-the-beach-great-gulf-views-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201511002&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76639441"""
Emerald 705,Galveston," TX,", TX,3 rooms,"https://www.hotels.com/ho2865375136/emerald-705-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201511002&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=89511723"""
Emerald 907,Galveston," TX,", TX,3 rooms,"https://www.hotels.com/ho2865375424/emerald-907-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201511002&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=89511732"""
Maravilla 222-mar y Sol,9520 Seawall Blvd. #222," Galveston, TX", 77554,3 rooms,"https://www.hotels.com/ho2434433568/maravilla-222-mar-y-sol-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201511002&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76044799"""
Beach Daze Private Boardwalk to Beach Beautiful Pool Area,Galveston," TX,", TX,3 rooms,"https://www.hotels.com/ho2453461760/beach-daze-private-boardwalk-to-beach-beautiful-pool-area-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201511002&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76639430"""
Sandy Toes Ocean Views Private Boardwalk Fabulous Pool Heated,Galveston," TX,", TX,3 rooms,"https://www.hotels.com/ho2453462208/sandy-toes-ocean-views-private-boardwalk-fabulous-pool-heated-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201511003&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76639444"""
Seascape 1215 Studio Bedroom Condo by RedAwning,10811 Termini San Luis Pass Rd," #1215, Galveston", 77554,3 rooms,"https://www.hotels.com/ho937758432/seascape-1215-1-br-condo-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201511003&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=29273701"""
Diamond Beach 304-sapphire,10327 San Luis Pass Road #304," Galveston, TX", 77554,3 rooms,"https://www.hotels.com/ho2434161856/diamond-beach-304-sapphire-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201511003&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76036308"""
Victorian 3228-no Crabby Attitudes,6300 Seawall Blvd. #3228," Galveston, TX", 77551,2 rooms,"https://www.hotels.com/ho2435105824/victorian-3228-no-crabby-attitudes-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201511004&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76065807"""
Victorian 5206-blue Sky Harbor,6300 Seawall Blvd. #5206," Galveston, TX", 77551,2 rooms,"https://www.hotels.com/ho2435106432/victorian-5206-blue-sky-harbor-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201511004&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76065826"""
Sea Life,3328 Avenue Q 1/2," Galveston, TX", 77550,2 rooms,"https://www.hotels.com/ho1564720416/sea-life-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201511004&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=48866263"""
Seascape 1208 1 Bedroom Condo,10811 Termini San Luis Pass Road," Galveston, TX", 77554,2 rooms,"https://www.hotels.com/ho1417676288/seascape-1208-1-bedroom-condo-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201511004&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=44271134"""
Diamond Beach 701-queen of Diamonds,10327 San Luis Pass Road #701," Galveston, TX", 77554,2 rooms,"https://www.hotels.com/ho2434164864/diamond-beach-701-queen-of-diamonds-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201511004&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76036402"""
Sandy Orchid Lodge 8 Bedroom Home by RedAwning,824 East Road," Port Bolivar, TX", 77650,2 rooms,"https://www.hotels.com/ho625238624/sandy-orchid-lodge-8-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201511005&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;neighborhoodId=94245&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=19507457"""
Sea Salt On The Rim 2 Bedroom Home by Redawning,970 Holiday Dr.," Port Bolivar, TX", 77650,2 rooms,"https://www.hotels.com/ho1770241824/sea-salt-on-the-rim-2-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201510992&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;neighborhoodId=94245&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=55288807"""
Blue Heaven 4 Bedroom Home by RedAwning,1931 Avenue F," Port Bolivar, TX", 77650,2 rooms,"https://www.hotels.com/ho625247456/blue-heaven-4-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201518514&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;neighborhoodId=94245&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=19507733"""
Resort Living on the Bay 2 bed 2 Bath Gorgeous Views Heated Infinity Pool Beach Access,Galveston," TX,", TX,5 rooms,"https://www.hotels.com/ho2453462144/resort-living-on-the-bay-2-bed-2-bath-gorgeous-views-heated-infinity-pool-private-beach-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201518514&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76639442"""
Seaglass 4 Bedroom Home by Redawning,2214 35th Street," Galveston, TX", 77550,5 rooms,"https://www.hotels.com/ho2032899616/seaglass-4-bedroom-home-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201518515&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=63496863"""
Antigua Key,1715 21st," Galveston, TX", 77550,5 rooms,"https://www.hotels.com/ho1564722112/antigua-key-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201518516&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=48866316"""
Dawn 1024,7000 Seawall," Galveston, TX", 77550,5 rooms,"https://www.hotels.com/ho1564720096/dawn-1024-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201518516&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=48866253"""
Sotovento 3 Bedroom Home by RedAwning,857 Wommack Dr," Port Bolivar, TX", 77650,5 rooms,"https://www.hotels.com/ho625245184/gulls-gone-wild-3-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201518516&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;neighborhoodId=94245&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=19507662"""
Vitamin Sea 3 Bedroom Home by RedAwning,868 Holiday Dr.," Port Bolivar, TX", 77650,5 rooms,"https://www.hotels.com/ho625246048/vitamin-sea-by-redawning-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201518518&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;neighborhoodId=94245&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=19507689"""
Coastal Blue at Seawall,1615 15th Street," Galveston, TX", 77550,5 rooms,"https://www.hotels.com/ho2434144192/coastal-blue-at-seawall-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201518518&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76035756"""
Have Your Dream Vacation at High Tide Oceanfront Luxury Condo 2 Pools Amazing Resort Amenities,Galveston," TX,", TX,5 rooms,"https://www.hotels.com/ho2462803360/have-your-dream-vacation-at-high-tide-oceanfront-luxury-condo-2-pools-amazing-resort-amenities-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201518519&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76931355"""
BeachTree Motel,3126 Avenue S," Galveston, TX", 77550,20 rooms,"https://www.hotels.com/ho449788/beachtree-motel-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201518519&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=7538707"""
Blue Skies Ahead Quick Walk Into Town and Beach,Galveston," TX,", TX,3 rooms,"https://www.hotels.com/ho2453462752/blue-skies-ahead-quick-walk-into-town-and-beach-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201518520&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;neighborhoodId=643561082179190784&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76639461"""
Gorgeous San Luis Condo Amazing Pool Amenities Ocean Views From 2 Balconies,Galveston," TX,", TX,2 rooms,"https://www.hotels.com/ho2453462688/gorgeous-san-luis-condo-amazing-pool-amenities-ocean-views-from-2-balconies-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201518520&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76639459"""
1 Naut On Call 3 Bedroom Home by Redawning,1828 Redfish Ln.," Port Bolivar, TX", 77650,2 rooms,"https://www.hotels.com/ho2098902432/1-naut-on-call-3-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201518520&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;neighborhoodId=94245&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=65559451"""
Steps to Pool and Beach Amazing Views From Two Balconies,Galveston," TX,", TX,4 rooms,"https://www.hotels.com/ho2453462304/steps-to-pool-and-beach-amazing-views-from-two-balconies-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201518521&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76639447"""
New! Beachfront Home W/grill & Stunning Views!,210 Beach Dr," Freeport, TX", 77541,4 rooms,"https://www.hotels.com/ho2395639744/new-beachfront-home-w-grill-stunning-views-freeport-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201518521&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=74832492"""
Purple Flamingo,1619 Church," Galveston, TX", 77550,4 rooms,"https://www.hotels.com/ho1564721632/purple-flamingo-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201518521&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=48866301"""
Cabana Che 2 Bedroom Home by RedAwning,2138 Vista," Port Bolivar, TX", 77650,4 rooms,"https://www.hotels.com/ho625243136/cabana-che-2-bedroom-home-port-bolivar-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201518522&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;neighborhoodId=94245&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=19507598"""
Victorian 2301-the Haven,6300 Seawall Blvd. #2301," Galveston, TX", 77551,4 rooms,"https://www.hotels.com/ho2435105344/victorian-2301-the-haven-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201518522&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=76065792"""
Diamond Beach 7ph-3 - Italian Villa,Galveston," TX,", TX,4 rooms,"https://www.hotels.com/ho2865227680/diamond-beach-7ph-3-italian-villa-galveston-united-states-of-america/?chkin=2023-01-11&amp;chkout=2023-01-12&amp;x_pwa=1&amp;rfrr=HSR&amp;pwa_ts=1672201518523&amp;referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&amp;useRewards=false&amp;rm1=a2&amp;regionId=1341&amp;destination=Galveston%2C+Texas%2C+United+States+of+America&amp;destType=MARKET&amp;sort=RECOMMENDED&amp;userIntent=&amp;expediaPropertyId=89507115"""
